Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
11124	-519.2674	-551.2001	31.93269	0.0347349	0.0141572	0.0217982	0.0170454	0.0707342	0.00392311	0.12014	0.00295062	0.016257	0.00568175	0.11611	0.0351629	0.0412863	0.0897672	0.0139818	0.0827089	0.0141831	0.00535301	0.0356385	0.0492699	0.0555921	0.0394896	0.0380519	0.0143609	0.0435769	0.0303609	0.000835739	0.0379318	0.0188774	0.5199664	0.3513207	0.113435	0.345937	0.718085	1.39259	2.8907	8.81565	1.57378	0.0324637	0.0132315	0.0203729	0.0159309	0.0661092	0.00366659	0.112284	0.00275769	0.015194	0.00531024	0.108518	0.0328637	0.0385867	0.0838977	0.0130676	0.0773008	0.0132557	0.005003	0.0333082	0.0460484	0.0519572	0.0369075	0.0355639	0.0134219	0.0407276	0.0283757	0.000781093	0.0354516	0.017643	1.158953	0.740017	0.259983	1.069961
11160	-523.0119	-555.1318	32.11995	0.0144045	0.00139624	0.0168234	0.00708257	0.0837151	0.00376174	0.0849219	0.00947898	0.00871396	0.0302384	0.0837852	0.0380666	0.0470601	0.0834124	0.0201858	0.097445	0.00636307	0.0313661	0.014197	0.0477336	0.0121942	0.0244215	0.0294121	0.0180444	0.00786639	0.00990802	0.00734334	0.026296	0.0534917	0.4179003	0.2641429	0.0905524	0.30994	0.693886	1.44116	3.22643	11.0433	1.736686	0.0156718	0.00151909	0.0183036	0.00770574	0.0910809	0.00409272	0.0923939	0.010313	0.00948066	0.032899	0.0911571	0.041416	0.0512007	0.0907515	0.0219619	0.106019	0.00692293	0.0341259	0.0154462	0.0519335	0.0132671	0.0265703	0.0319999	0.0196321	0.00855852	0.0107798	0.00798945	0.0286097	0.0581982	1.199493	0.79105	0.20895	0.9191292
11196	-525.8223	-557.4049	31.58257	0.056449	0.000271014	0.0246631	0.00633257	0.056595	0.0113993	0.0733443	0.00676904	0.00435904	0.101294	0.0848144	0.0128363	0.10397	0.096059	0.011111	0.131933	0.0328866	0.00734487	0.0472616	0.143196	0.0631194	0.0178387	0.157637	0.0196697	0.0281534	0.0930369	0.0263511	0.063377	0.0750385	0.4026463	0.2520709	0.116227	0.350064	0.720746	1.38745	2.85662	8.60386	1.556197	0.0362524	0.000174049	0.015839	0.00406687	0.0363462	0.00732083	0.0471028	0.00434718	0.00279944	0.0650524	0.0544691	0.00824368	0.0667712	0.0616905	0.00713565	0.0847293	0.0211203	0.00471698	0.0303521	0.0919626	0.0405363	0.0114563	0.101237	0.0126322	0.0180805	0.0597497	0.0169231	0.0407017	0.0481908	1.205796	0.798677	0.201323	1.557111
11232	-526.3548	-556.439	30.08425	0.0266354	0.00170507	0.0971925	0.0568791	0.181371	0.0221818	0.519691	0.00570962	0.0238102	0.0477195	0.170413	0.00161507	0.0697833	0.194381	0.0372708	0.168784	0.0957204	0.0516442	0.112583	0.069654	0.103202	0.0471751	0.0569131	0.0245705	0.090497	0.0721469	0.0309739	0.051409	0.0548014	0.603223	0.4318678	0.171538	0.423249	0.764724	1.30766	2.36268	5.8296	1.274733	0.0107123	0.000685748	0.0390892	0.0228758	0.0729442	0.00892116	0.209011	0.00229631	0.00957607	0.0191919	0.0685372	0.000649554	0.0280657	0.0781765	0.0149897	0.067882	0.0384971	0.0207704	0.0452788	0.0280136	0.0415059	0.018973	0.0228894	0.00988182	0.0363963	0.0290162	0.0124572	0.0206758	0.0220402	1.12786	0.698388	0.301612	2.486432
11268	-525.8569	-557.0331	31.17624	0.0134205	0.000783844	0.0532247	0.016651	0.10401	0.0132318	0.137493	0.0128089	0.0192052	0.0918036	0.110088	0.0316798	0.0681253	0.13474	0.0328733	0.146837	0.0163681	0.0180167	0.0355848	0.0293753	0.00435401	0.0151161	0.00705362	0.0465943	0.0477707	0.00698518	0.0454231	0.0124637	0.116984	0.6281394	0.4578741	0.0890685	0.307452	0.692143	1.44479	3.25254	11.2273	1.748633	0.00966149	0.000564295	0.0383169	0.0119872	0.0748777	0.00952565	0.0989825	0.00922125	0.013826	0.0660901	0.0792535	0.0228065	0.0490439	0.0970005	0.0236657	0.105709	0.0117835	0.0129703	0.0256178	0.0211475	0.00313448	0.0108822	0.00507795	0.0335436	0.0343905	0.00502868	0.0327004	0.00897273	0.0842179	1.118876	0.68593	0.31407	1.389068
11304	-521.8289	-552.8806	31.05165	0.0113128	0.0202413	0.0165876	0.00302531	0.045743	0.0183271	0.140003	0.00994535	0.00618361	0.0457866	0.0568871	0.0402556	0.022247	0.0923936	0.00628333	0.0843405	0.0127125	0.0814299	0.054192	0.0399098	0.0310594	0.0336755	0.0119451	0.0194432	0.0459071	0.0324338	0.0251315	0.00671254	0.0363006	0.5998422	0.4284104	0.0401898	0.208557	0.613212	1.63076	4.79486	24.8819	2.324046	0.0107699	0.0192698	0.0157914	0.00288011	0.0435475	0.0174475	0.133284	0.00946802	0.00588683	0.043589	0.0541567	0.0383235	0.0211792	0.0879591	0.00598176	0.0802925	0.0121023	0.0775216	0.051591	0.0379943	0.0295686	0.0320592	0.0113717	0.01851	0.0437037	0.0308771	0.0239252	0.00639036	0.0345583	1.12909	0.700079	0.299921	1.050416
11340	-522.5132	-553.6386	31.12538	0.0267278	0.0337711	0.0578847	0.00816814	0.0378926	0.0266154	0.121585	0.015358	0.00173733	0.058359	0.130816	0.0450398	0.0401314	0.029123	0.0154289	0.0983125	0.0154633	0.0625008	0.046519	0.0506808	0.00480369	0.0514848	0.0457627	0.00743883	0.0652338	0.0710293	0.0401255	0.0296392	0.0726615	0.7897275	0.6525204	0.109712	0.340353	0.714448	1.39968	2.93812	9.11476	1.597906	0.0203983	0.0257737	0.0441769	0.00623382	0.0289192	0.0203125	0.0927921	0.0117211	0.00132591	0.0445389	0.099837	0.0343738	0.0306278	0.0222263	0.0117752	0.0750309	0.0118014	0.0476998	0.0355027	0.038679	0.00366612	0.0392926	0.0349255	0.00567723	0.0497856	0.0542087	0.0306233	0.0226202	0.0554544	1.063918	0.605136	0.394864	1.310293
11376	-525.6901	-555.101	29.41092	0.0148997	0.00932745	0.100946	0.0086477	0.0487313	0.0351716	0.446178	0.0343124	0.0163051	0.142821	0.239244	0.0487369	0.117422	0.328151	0.0354149	0.479985	0.048999	0.121887	0.057775	0.221647	0.00166969	0.134719	0.0467574	0.0211062	0.223713	0.0934524	0.0777766	0.138025	0.0636486	0.40813	0.256384	0.29434	0.550752	0.830201	1.20453	1.8157	3.39743	0.8843275	0.00443777	0.00277812	0.030066	0.00257566	0.0145143	0.0104756	0.132891	0.0102197	0.00485637	0.0425383	0.0712572	0.014516	0.0349732	0.0977376	0.0105481	0.14296	0.014594	0.0363034	0.0172079	0.0660161	0.000497304	0.0401251	0.0139264	0.00628633	0.0666315	0.0278342	0.0231652	0.0411099	0.0189573	1.203523	0.795935	0.204065	3.357471
11412	-525.5652	-556.7809	31.2157	0.0198433	0.00396498	0.0732069	0.00539717	0.0989966	0.0172184	0.169799	0.00967426	0.00995033	0.152049	0.0785455	0.0360343	0.0826938	0.108343	0.011858	0.200013	0.0535213	0.0625324	0.00859122	0.123386	0.0463689	0.0319101	0.0450313	0.0320037	0.0745637	0.0862529	0.0818459	0.0781076	0.0529627	0.5267371	0.3575309	0.175441	0.427918	0.767346	1.30319	2.3369	5.69993	1.258469	0.0106991	0.00213784	0.0394718	0.00291005	0.0533771	0.00928381	0.0915522	0.00521618	0.00536503	0.0819818	0.0423503	0.019429	0.0445869	0.0584166	0.00639359	0.107843	0.0288577	0.0337163	0.00463222	0.0665273	0.0250012	0.0172053	0.02428	0.0172558	0.0402033	0.0465059	0.0441298	0.0421142	0.0285565	1.156361	0.736631	0.263369	1.854664
11448	-524.8782	-556.9381	32.05986	0.0353431	0.0149772	0.02088	0.000373727	0.0103664	0.0133092	0.0488676	0.0040286	0.0237262	0.0199923	0.0390993	0.0020101	0.0280226	0.0821659	0.00387613	0.0648525	0.0251017	0.0839894	0.0302539	0.053941	0.0131159	0.029677	0.0386171	0.00483505	0.0388739	0.0191001	0.00811767	0.0145149	0.0546467	0.3997059	0.2497703	0.0709963	0.275261	0.668668	1.49551	3.63292	14.0852	1.912609	0.0427533	0.0181174	0.0252578	0.000452084	0.0125399	0.0160997	0.0591135	0.00487326	0.0287007	0.0241839	0.047297	0.00243154	0.0338979	0.0993932	0.00468882	0.0784498	0.0303646	0.101599	0.0365971	0.0652505	0.0158658	0.0358992	0.0467138	0.00584879	0.0470244	0.0231047	0.00981966	0.0175582	0.0661042	1.207019	0.800147	0.199853	0.8266751
11484	-520.7716	-551.9426	31.17098	0.0174522	0.0203241	0.0184551	0.000717533	0.0346307	0.00672206	0.0798628	0.00168056	0.00499356	0.029806	0.0213987	0.0317002	0.0111045	0.161909	0.00250039	0.128348	0.0069526	0.0881205	0.0415106	0.0671241	0.0425304	0.0247165	0.0504058	0.063628	0.0532015	0.0128802	0.0217339	0.0520488	0.00793704	0.4915412	0.3258566	0.0386043	0.204503	0.609468	1.64078	4.88992	25.9038	2.353149	0.0158025	0.0184029	0.0167106	0.000649706	0.0313571	0.00608664	0.0723136	0.0015217	0.00452153	0.0269885	0.0193759	0.0287037	0.0100548	0.146604	0.00226404	0.116216	0.00629539	0.0797907	0.0375867	0.060779	0.0385101	0.0223801	0.0456411	0.0576134	0.0481725	0.0116627	0.0196795	0.0471287	0.00718677	1.169966	0.754229	0.245771	1.104396
11520	-529.0846	-559.6056	30.521	0.032369	0.0996301	0.00449026	0.00121971	0.0923977	0.00854449	0.0858787	0.00279115	0.0232856	0.0306783	0.0142835	0.0222786	0.132642	0.0590969	0.0252922	0.201755	0.0284114	0.0560502	0.0255088	0.0624688	0.0516212	0.00926487	0.10265	0.0413961	0.0928967	0.0185874	0.0157179	0.0756672	0.026357	0.7822669	0.642396	0.0589564	0.251411	0.650026	1.5384	3.97755	16.9617	2.046977	0.0224281	0.0690327	0.00311126	0.000845125	0.0640215	0.00592039	0.0595045	0.00193396	0.0161343	0.0212567	0.0098969	0.0154366	0.0919065	0.0409476	0.0175247	0.139794	0.019686	0.0388366	0.0176748	0.043284	0.0357678	0.00641954	0.0711251	0.0286829	0.0643672	0.012879	0.0108908	0.052429	0.0182625	1.066336	0.608867	0.391133	1.443231
11556	-529.522	-559.7695	30.24748	0.0410629	0.040454	0.0660543	0.00385022	0.105363	0.0259585	0.216842	0.00382794	0.0674283	0.0826061	0.252386	0.0865898	0.125772	0.0531341	0.0550736	0.258079	0.00617167	0.0461953	0.142869	0.148938	0.124532	0.101951	0.0701161	0.0129058	0.0496811	0.022516	0.0957923	0.100603	0.125541	0.6141365	0.4431436	0.24479	0.5034	0.807239	1.23879	1.98649	4.08514	1.017615	0.0162157	0.0159753	0.0260848	0.00152045	0.0416078	0.010251	0.0856307	0.00151165	0.0266274	0.0326211	0.0996669	0.0341942	0.0496673	0.0209826	0.0217485	0.101915	0.00243718	0.0182425	0.0564187	0.0588155	0.0491774	0.0402605	0.0276888	0.00509649	0.019619	0.00889153	0.0378283	0.0397278	0.0495759	1.123907	0.692932	0.307068	2.532294
11592	-523.6446	-552.5583	28.9137	0.00469101	0.145883	0.101558	0.000601767	0.103628	0.041417	0.181404	0.00571098	0.00698325	0.0407725	0.10324	0.0830056	0.119732	0.132233	0.00206725	0.47253	0.00472609	0.0802651	0.0435729	0.440656	0.090063	0.117529	0.106422	0.100708	0.294978	0.0870441	0.125797	0.0776545	0.268356	0.4171245	0.2635233	0.161248	0.41067	0.75756	1.32003	2.43504	6.20162	1.319464	0.00138655	0.0431194	0.030018	0.000177868	0.0306299	0.0122418	0.0536185	0.00168803	0.00206408	0.0120514	0.0305152	0.0245344	0.0353898	0.0390848	0.00061103	0.139668	0.00139692	0.0237244	0.0128791	0.130247	0.0266204	0.0347388	0.0314559	0.0297668	0.0871883	0.0257281	0.0371827	0.0229528	0.0793196	1.199812	0.791438	0.208562	3.383228
11628	-524.0655	-554.1217	30.05623	0.0169233	0.0137327	0.0713614	0.0132716	0.070213	0.0443432	0.325789	0.00644658	0.00456749	0.0549206	0.0760974	0.0299375	0.132155	0.224835	0.00283154	0.219916	0.0329889	0.0735416	0.0847886	0.0837543	0.0879194	0.0222454	0.151954	0.000302642	0.117393	0.0240205	0.0758733	0.0346421	0.116247	0.639562	0.4701147	0.0999677	0.325259	0.704408	1.41963	3.07448	10.0032	1.665161	0.00764718	0.00620546	0.0322463	0.00599708	0.0317273	0.0200375	0.147215	0.00291303	0.00206392	0.0248171	0.0343864	0.013528	0.0597172	0.101597	0.0012795	0.0993741	0.0149068	0.0332315	0.0383137	0.0378463	0.0397284	0.0100521	0.0686639	0.000136756	0.0530467	0.0108542	0.0342851	0.0156538	0.0525288	1.114805	0.680219	0.319781	2.213012
11664	-534.2755	-566.3673	32.0918	0.0269894	0.0149533	0.0187269	0.00247166	0.0452262	0.00504806	0.0696317	0.0191409	0.00308477	0.0174942	0.0163774	0.0220097	0.038582	0.0322672	0.00288332	0.121236	0.015155	0.0180391	0.0119151	0.049607	0.031386	0.0383938	0.0097058	2.37435e-05	0.0237251	0.00700645	0.0275927	0.0312343	0.02408	0.3627081	0.2215293	0.0614323	0.256506	0.654108	1.5288	3.89854	16.2781	2.017231	0.0362768	0.0200988	0.025171	0.00332219	0.060789	0.00678514	0.0935926	0.0257275	0.00414628	0.0235142	0.022013	0.0295834	0.0518584	0.0433707	0.0038755	0.162954	0.02037	0.0242466	0.0160152	0.0666772	0.0421863	0.0516055	0.0130457	3.19139e-05	0.0318892	0.00941744	0.0370876	0.0419824	0.0323661	1.222619	0.818646	0.181354	0.7439868
11700	-520.863	-552.8145	31.95155	0.0119295	0.0214928	0.0447927	0.000513949	0.0720964	0.00282933	0.140378	0.00607459	0.00467121	0.0360416	0.0334571	0.0792143	0.015985	0.0629581	0.0148302	0.0744734	0.013735	0.0319993	0.0280905	0.0182104	0.0183827	0.00785741	0.0151665	1.23625e-05	0.0515796	0.0289919	0.00589964	0.0314853	0.0625926	0.4008338	0.2506518	0.0698475	0.27308	0.66701	1.49923	3.66193	14.3169	1.924405	0.0127487	0.0229687	0.0478687	0.000549242	0.0770473	0.00302362	0.150018	0.00649173	0.00499199	0.0385166	0.0357546	0.084654	0.0170827	0.0672815	0.0158486	0.0795875	0.0146782	0.0341968	0.0300195	0.0194609	0.0196451	0.00839698	0.016208	1.32115e-05	0.0551216	0.0309828	0.00630477	0.0336474	0.0668909	1.20655	0.799583	0.200417	0.935742
11736	-523.6348	-554.5905	30.95564	0.0558314	0.0307486	0.0162468	0.00952816	0.0130998	0.00246935	0.12399	0.0334041	0.000477206	0.0859741	0.0816004	0.0528796	0.119823	0.128848	0.0225986	0.13477	0.0348879	0.0895369	0.0219997	0.0468358	0.0113332	0.0267721	0.0414819	0.00040035	0.0433052	0.10773	0.0270806	0.0691302	0.0263954	0.7406167	0.5880788	0.099434	0.324411	0.703835	1.42079	3.08251	10.0569	1.669032	0.0382622	0.0210725	0.0111342	0.00652981	0.00897749	0.00169228	0.0849723	0.0228924	0.000327037	0.0589195	0.0559221	0.0362393	0.0821169	0.0883016	0.0154872	0.0923605	0.0239093	0.0613611	0.0150768	0.0320974	0.00776684	0.0183474	0.0284282	0.000274367	0.0296778	0.0738294	0.0185588	0.0473761	0.0180892	1.080041	0.629692	0.370308	1.459179
11772	-523.6123	-554.0798	30.46757	0.0325998	0.0234586	0.00778489	0.00409645	0.0220829	0.000602965	0.218066	0.00814753	0.0235127	0.0828446	0.147644	0.0244674	0.0727399	0.117733	0.0123404	0.250785	0.10109	0.10209	0.0691751	0.113607	0.0478118	0.09907	0.0216138	0.0047692	0.0746307	0.197143	0.0254034	0.105983	0.0412514	0.7645815	0.6188846	0.17339	0.425472	0.765975	1.30553	2.35033	5.76733	1.266968	0.0158826	0.0114291	0.0037928	0.00199579	0.0107588	0.000293765	0.106242	0.00396948	0.0114554	0.0403619	0.0719322	0.0119205	0.0354389	0.0573595	0.00601223	0.122182	0.049251	0.0497381	0.0337021	0.0553494	0.0232939	0.0482669	0.0105302	0.00232355	0.0363601	0.0960479	0.0123765	0.0516351	0.0200977	1.072113	0.617709	0.382291	2.052544
11808	-531.4382	-561.4065	29.96828	0.0824835	0.109687	0.107449	0.00437887	0.205328	0.00164649	0.135869	0.00642588	0.0233566	0.0540454	0.0766273	0.0533027	0.0842374	0.149214	0.0311043	0.119858	0.0937608	0.186435	0.0675432	0.108617	0.0604933	0.109899	0.104026	0.0257894	0.068473	0.0737919	0.0352922	0.0661992	0.0164813	0.7854845	0.6467472	0.143098	0.387436	0.74392	1.34423	2.58107	6.98823	1.40581	0.0364678	0.0484953	0.0475055	0.001936	0.09078	0.000727949	0.0600708	0.00284103	0.0103265	0.0238947	0.0338787	0.0235663	0.0372433	0.0659709	0.0137519	0.0529921	0.0414538	0.0824272	0.0298624	0.0480222	0.0267454	0.048589	0.0459922	0.0114021	0.0302735	0.0326251	0.0156035	0.0292682	0.00728677	1.065292	0.607258	0.392742	2.261816
11844	-530.946	-559.0242	28.07821	0.0460632	0.0165422	0.102784	0.0104635	0.174682	0.052764	0.310475	0.111421	0.0343493	0.00142768	0.842805	0.213973	0.180498	0.413239	0.018803	0.23762	0.101059	0.0962299	0.125074	0.167129	0.0896624	0.135572	0.0116282	0.0168991	0.144337	0.131703	0.239701	0.200902	0.020275	0.3653487	0.2235025	0.349903	0.599214	0.852334	1.17325	1.66885	2.85794	0.7592949	0.0108433	0.00389403	0.0241953	0.00246311	0.0411201	0.0124207	0.073086	0.0262285	0.00808584	0.000336076	0.198397	0.0503694	0.0424894	0.0972766	0.00442622	0.0559358	0.0237894	0.0226525	0.0294425	0.0393423	0.0211065	0.0319138	0.00273728	0.00397806	0.0339769	0.031003	0.0564258	0.0472923	0.00477274	1.221492	0.817326	0.182674	4.248082
11880	-529.1274	-560.9878	31.86037	0.0371012	0.027886	0.0530701	0.0307275	0.0379347	0.00673388	0.109234	0.0129061	0.0314159	0.00800533	0.197012	0.069776	0.0505525	0.12032	0.0109644	0.0833768	0.0122238	0.0054221	0.0299912	0.00548056	0.0257126	0.00741525	0.0208643	0.0288404	0.0084807	0.0302364	0.0159214	0.0260495	0.0632222	0.4581726	0.297162	0.100808	0.32659	0.705306	1.41782	3.06194	9.91981	1.659106	0.0317953	0.023898	0.0454804	0.0263331	0.0325096	0.00577086	0.0936124	0.0110603	0.0269231	0.00686047	0.168837	0.0597971	0.0433229	0.103113	0.00939639	0.0714529	0.0104756	0.00464667	0.0257021	0.00469678	0.0220353	0.00635478	0.0178804	0.0247159	0.00726785	0.0259122	0.0136445	0.0223241	0.0541807	1.183163	0.770914	0.229086	1.166878
11916	-523.9192	-553.7203	29.80107	0.0226016	0.113796	0.220408	0.0473471	0.231275	0.0532618	0.256713	0.00815225	0.0200404	0.0500166	0.377999	0.11691	0.277604	0.486963	0.0280762	0.0983158	0.0784257	0.0113575	0.0231181	0.0404653	0.0935501	0.0542895	0.0298277	0.0488016	0.0541927	0.117678	0.0188298	0.124044	0.046702	0.2981854	0.1752162	0.225467	0.483612	0.797203	1.25439	2.06777	4.43524	1.07707	0.00717339	0.036117	0.0699538	0.0150272	0.0734027	0.0169044	0.0814766	0.00258739	0.00636048	0.0158745	0.119971	0.0371055	0.0881071	0.154554	0.00891091	0.0312038	0.024891	0.00360469	0.00733729	0.012843	0.0296913	0.0172306	0.00946684	0.0154888	0.0171999	0.037349	0.00597626	0.0393694	0.0148225	1.250811	0.850907	0.149093	3.150761
11952	-530.0623	-562.6558	32.59348	0.0207218	0.0181435	0.0263365	0.00572436	0.0448186	0.0104298	0.0813911	0.00136616	0.00872242	0.0277596	0.0948619	0.0110299	0.0160874	0.180996	0.0105227	0.0593199	0.0261055	0.00105077	0.0118157	0.0032925	0.0171367	0.00826007	0.0217547	0.0217378	0.0236823	0.0190718	0.0190502	0.0158906	0.0209769	0.09472091	0.04971498	0.0542912	0.241504	0.641924	1.55782	4.14072	18.4192	2.106584	0.0250247	0.021911	0.0318052	0.00691301	0.054125	0.0125955	0.0982917	0.00164983	0.0105336	0.0335237	0.11456	0.0133202	0.0194279	0.218579	0.0127078	0.0716374	0.0315262	0.00126895	0.0142692	0.00397618	0.0206951	0.00997524	0.026272	0.0262516	0.0285998	0.023032	0.0230059	0.0191902	0.0253326	1.348893	0.95264	0.0473605	0.8280572
11988	-526.8625	-556.4495	29.58707	0.0251702	0.0331868	0.0748449	0.0175097	0.182521	0.0398662	0.127731	0.0116611	0.0125955	0.14245	0.203315	0.0675305	0.228288	0.538561	0.0412566	0.187339	0.110898	0.056717	0.0573842	0.117227	0.0929398	0.0779176	0.0173575	0.0145934	0.130002	0.0304104	0.0924784	0.0267645	0.045228	0.6036904	0.4323471	0.175912	0.428478	0.767659	1.30266	2.33384	5.68467	1.25653	0.00897736	0.0118366	0.0266946	0.0062451	0.0650989	0.0142189	0.0455573	0.00415912	0.00449238	0.0508071	0.0725154	0.0240859	0.0814225	0.192086	0.0147148	0.0668174	0.0395536	0.020229	0.020467	0.0418109	0.0331485	0.0277906	0.00619082	0.00520499	0.0463673	0.0108463	0.0329839	0.00954598	0.0161313	1.12769	0.698155	0.301845	2.803743
12024	-529.2871	-556.5105	27.22345	0.0475385	0.0798346	0.0633336	0.0200837	0.288513	0.0161072	0.517339	0.0140323	0.0854368	0.230424	0.188361	0.179498	0.121474	0.261034	0.0620646	0.273742	0.477947	0.249994	0.100832	0.138291	0.338358	0.0920093	0.142935	0.0657685	0.0371455	0.0507221	0.0103871	0.0807048	0.330357	0.5361102	0.366223	0.372445	0.617741	0.860469	1.16216	1.6188	2.68496	0.7141496	0.0104154	0.0174912	0.013876	0.0044002	0.0632111	0.00352898	0.113346	0.00307437	0.0187186	0.0504844	0.0412686	0.0393268	0.0266142	0.0571908	0.0135979	0.059975	0.104715	0.054772	0.0220916	0.0302986	0.0741319	0.0201586	0.0313161	0.0144094	0.00813833	0.0111129	0.00227575	0.0176819	0.0723789	1.152791	0.731945	0.268055	4.564268
12060	-522.7704	-553.8184	31.04801	0.0406997	0.034684	0.0870231	0.01053	0.171438	0.0391193	0.15689	0.0105455	0.0216664	0.0465981	0.0689903	0.0854873	0.0903324	0.211788	0.00230425	0.210945	0.0526875	0.0534039	0.00776627	0.0350179	0.0727447	0.0360586	0.0433798	0.0265486	0.000212168	0.00782928	0.102526	0.0342394	0.0939102	0.7214496	0.5642716	0.230814	0.489172	0.800051	1.24992	2.04427	4.33249	1.060122	0.0219362	0.0186939	0.0469035	0.00567541	0.092401	0.0210844	0.08456	0.00568381	0.0116777	0.0251153	0.0371842	0.0460757	0.0486871	0.114149	0.00124194	0.113695	0.0283974	0.0287835	0.00418584	0.0188738	0.0392078	0.0194348	0.0233807	0.0143091	0.000114354	0.0042198	0.055259	0.0184542	0.0506155	1.086467	0.639275	0.360725	1.855365
12096	-520.4118	-548.4371	28.02528	0.0629945	0.0374681	0.198572	0.115809	0.334057	0.0351664	0.299219	0.00351182	0.0301454	0.0703337	0.0665019	0.0760541	0.186845	0.219315	0.00572589	0.237418	0.456396	0.108959	0.0577737	0.154268	0.0657811	0.019197	0.145125	0.179089	0.0154397	0.0800056	0.279081	0.116005	0.23092	0.6176086	0.4467682	0.268001	0.52614	0.818443	1.22183	1.90064	3.73132	0.9521104	0.0162057	0.0096389	0.0510838	0.0297925	0.0859383	0.00904678	0.0769759	0.000903437	0.00775508	0.0180938	0.017108	0.0195654	0.0480669	0.0564201	0.00147302	0.0610773	0.117411	0.0280303	0.0148626	0.0396865	0.0169226	0.00493854	0.0373344	0.0460718	0.00397196	0.0205819	0.0717952	0.0298429	0.0594057	1.122655	0.691196	0.308804	3.887178
12132	-535.5622	-561.7615	26.19929	0.0645715	0.188309	0.250648	0.0404271	0.461846	0.100766	0.389074	0.0774287	0.0273842	0.0601976	0.129315	0.0392615	0.100447	0.144704	0.0215085	0.602737	0.13739	0.204718	0.0828478	0.449116	0.0900969	0.27321	0.0150437	0.160357	0.0159531	0.110141	0.293618	0.0191637	0.246892	0.6981634	0.5362911	0.244513	0.503122	0.8071	1.239	1.98759	4.08977	1.018434	0.0134603	0.0392542	0.0522492	0.00842727	0.0962747	0.0210053	0.0811048	0.0161405	0.00570841	0.0125486	0.0269564	0.00818431	0.0209388	0.0301644	0.00448359	0.125644	0.0286398	0.0426747	0.0172701	0.093621	0.0187813	0.0569523	0.00313594	0.0334274	0.00332553	0.0229595	0.0612065	0.00399479	0.0514661	1.094378	0.650918	0.349082	4.797172
12168	-529.0377	-558.721	29.68335	0.0201828	0.0110762	0.101913	0.0204671	0.168772	0.0257061	0.144238	0.00323127	0.0694038	0.0926644	0.173304	0.0375353	0.149186	0.169983	0.0371143	0.334211	0.00556101	0.057639	0.0699318	0.149641	0.0579769	0.182745	0.0266713	0.0125086	0.0311429	0.114212	0.130075	0.1767	0.00161665	0.7156501	0.557208	0.160374	0.409582	0.756933	1.32112	2.44151	6.23544	1.323396	0.00783673	0.00430075	0.0395716	0.00794711	0.0655322	0.00998138	0.0560058	0.00125466	0.0269486	0.0359805	0.0672917	0.0145745	0.0579271	0.0660023	0.014411	0.12977	0.00215927	0.0223805	0.0271537	0.058104	0.0225117	0.0709576	0.0103561	0.00485694	0.0120924	0.0443471	0.0505065	0.0686104	0.000627725	1.088427	0.642175	0.357825	2.575408
12204	-529.9919	-557.539	27.54715	0.0544322	0.0427334	0.118716	0.0217788	0.226429	0.00395045	0.344208	0.190639	0.00838448	0.165269	0.226901	0.0765388	0.211717	0.167295	0.012502	0.229953	0.194841	0.0508362	0.0263754	0.113493	0.0339814	0.0714532	0.117601	0.131883	0.115431	0.266493	0.162353	0.0757769	0.45623	0.5076635	0.3401803	0.111761	0.343438	0.716462	1.39575	2.91174	8.9477	1.58453	0.0138922	0.0109064	0.0302987	0.00555837	0.057789	0.00100823	0.0878487	0.0486548	0.00213988	0.0421799	0.0579097	0.0195342	0.0540343	0.0426969	0.00319076	0.0586884	0.0497271	0.0129744	0.00673152	0.0289655	0.00867273	0.0182363	0.030014	0.033659	0.0294604	0.0680142	0.0414356	0.0193397	0.116439	1.163694	0.746168	0.253832	3.918193
