Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
11988	-524.1524	-556.2632	32.11084	0.0338439	0.00105877	0.0379127	0.00893416	0.0304607	0.00207102	0.0925966	0.00220745	0.00256869	0.0747817	0.0291541	0.00640196	0.0255057	0.0403873	0.00925785	0.160516	0.0143278	0.0027031	0.0408943	0.0612054	0.0219189	0.00765683	0.0123774	0.00447284	0.0169274	0.0581464	0.0367807	0.000960369	0.0166844	0.4097325	0.2576501	0.0806811	0.292975	0.681806	1.46669	3.41327	12.3945	1.820146	0.0396895	0.00124165	0.0444612	0.0104773	0.035722	0.00242874	0.10859	0.00258873	0.00301237	0.0876984	0.0341897	0.00750774	0.0299111	0.0473632	0.0108569	0.188242	0.0168025	0.00316999	0.0479578	0.0717771	0.0257049	0.00897935	0.0145153	0.00524541	0.0198512	0.0681898	0.0431337	0.00112625	0.0195662	1.20286	0.795134	0.204866	0.852715
12024	-540.8236	-569.4055	28.58191	0.00789575	0.0616905	0.32965	0.079874	0.22257	0.040696	0.138951	0.052541	0.0265944	0.0999156	0.350108	0.0511564	0.164802	0.317813	0.0368094	0.229157	0.316799	0.208105	0.0794025	0.0613594	0.107054	0.189596	0.151288	0.066479	0.0374617	0.113756	0.0382942	0.0797414	0.106004	0.6211767	0.4505122	0.435989	0.66707	0.881343	1.13463	1.49909	2.29363	0.6002467	0.00209683	0.0163828	0.0875435	0.0212117	0.0591066	0.0108074	0.0369004	0.013953	0.00706252	0.026534	0.0929763	0.0135853	0.0437655	0.0844	0.00977526	0.0608559	0.0841306	0.0552654	0.0210865	0.0162949	0.0284297	0.0503498	0.0401766	0.0176545	0.00994849	0.0302094	0.0101696	0.0211765	0.028151	1.121372	0.689412	0.310588	3.765563
12060	-531.9434	-562.7848	30.84139	0.00623413	0.0181207	0.166165	0.0105497	0.112583	0.032523	0.183596	0.00144559	0.0405488	0.0422149	0.0419906	0.105906	0.0759006	0.125076	0.0359981	0.252528	0.114693	0.0117837	0.0521122	0.0513758	0.0678597	0.0430456	0.0176644	0.0481584	0.00158258	0.0156676	0.0058379	0.0290391	0.0359296	0.3787757	0.2336356	0.0560935	0.245381	0.645122	1.55009	4.07529	17.8274	2.082971	0.00357026	0.0103776	0.0951618	0.00604174	0.0644757	0.0186258	0.105144	0.000827884	0.0232221	0.0241763	0.0240478	0.0606518	0.0434679	0.0716305	0.0206159	0.144622	0.0656844	0.00674846	0.0298444	0.0294227	0.0388629	0.024652	0.0101163	0.0275801	0.000906335	0.00897274	0.00334334	0.0166306	0.0205767	1.215795	0.810612	0.189388	1.74613
12096	-525.9342	-557.7093	31.77506	0.00399375	0.0143021	0.0450297	0.0165627	0.065683	0.0209448	0.119956	0.00158179	0.012343	0.015714	0.0306276	0.0340075	0.0246798	0.0892212	0.0055645	0.0473807	0.0713542	0.00129553	0.0162106	0.0178826	0.0345933	0.0241255	0.0185313	0.01436	0.0280119	0.0172904	0.0113397	0.021654	0.0394555	0.62404	0.4535307	0.0910091	0.310701	0.694417	1.44006	3.21853	10.9879	1.733049	0.00462401	0.0165592	0.052136	0.0191765	0.0760487	0.0242502	0.138887	0.00183142	0.0142909	0.0181939	0.035461	0.0393743	0.0285746	0.103302	0.00644265	0.0548581	0.0826149	0.00149998	0.0187688	0.0207047	0.0400526	0.0279328	0.0214558	0.0166262	0.0324325	0.020019	0.0131293	0.0250713	0.0456821	1.120344	0.68798	0.31202	0.863697
12132	-525.4564	-556.2685	30.81216	0.008086	0.0042743	0.0600581	0.00439787	0.0101452	0.00575743	0.0345354	0.0012433	0.00529514	0.0163528	0.0266603	0.0118985	0.0629791	0.123414	0.000998878	0.039076	0.0990196	0.0554917	0.00743672	0.00407255	0.0324586	0.0295837	0.053831	0.0304311	0.0232194	0.00491008	0.0171818	0.00650753	0.0349533	0.5900459	0.4184859	0.0208207	0.15133	0.55482	1.80239	6.60807	48.0292	2.799585	0.00993038	0.00524925	0.0737571	0.005401	0.0124592	0.00707068	0.0424128	0.00152689	0.00650293	0.0200828	0.0327414	0.0146125	0.0773444	0.151564	0.00122672	0.0479891	0.121606	0.0681491	0.00913301	0.00500148	0.0398623	0.0363316	0.0661096	0.0373723	0.0285157	0.00603005	0.0211009	0.00799187	0.042926	1.132669	0.704977	0.295023	0.8142688
12168	-525.6894	-554.5912	28.90173	0.0958781	0.0206445	0.0889345	0.0485459	0.145976	0.0379377	0.247392	0.00313072	0.0936065	0.0652425	0.26571	0.0560364	0.372995	0.233208	0.00402663	0.270718	0.276639	0.208056	0.0465785	0.178024	0.0990708	0.0730862	0.12806	0.310041	0.175499	0.0296361	0.014075	0.0093153	0.00521477	0.4047568	0.2537273	0.25807	0.516539	0.813755	1.22887	1.93596	3.87491	0.9794134	0.0266086	0.00572938	0.0246816	0.0134727	0.040512	0.0105287	0.0686574	0.000868854	0.0259781	0.0181064	0.0737411	0.0155515	0.103515	0.0647211	0.00111749	0.0751311	0.0767743	0.0577408	0.0129267	0.0494062	0.0274946	0.0202832	0.0355399	0.0860442	0.0487053	0.00822475	0.00390618	0.00258523	0.00144723	1.20492	0.797622	0.202378	3.603279
12204	-524.8268	-555.5419	30.71503	0.00331494	0.00764469	0.00510142	0.00108737	0.0110216	0.000914661	0.0352482	1.49941e-05	0.000783565	0.00894438	0.00341564	0.00821712	0.00427935	0.0176626	0.00318702	0.0164623	0.0110264	0.00472079	0.00287839	0.00427616	0.00254326	0.00305383	0.00123934	0.00422204	0.00597565	0.00194302	0.00802382	0.0145989	0.00713738	0.6210939	0.4504251	0.0252586	0.166284	0.571373	1.75017	6.0138	39.5905	2.659873	0.0166631	0.0384273	0.0256432	0.00546583	0.0554018	0.0045977	0.177181	7.53705e-05	0.00393872	0.0449605	0.0171693	0.0413048	0.0215109	0.0887843	0.0160201	0.0827505	0.0554262	0.0237299	0.0144687	0.0214949	0.0127841	0.0153506	0.00622975	0.0212228	0.0300376	0.00976692	0.0403331	0.073384	0.0358773	1.121402	0.689453	0.310547	0.1989388
12240	-520.7396	-551.7582	31.01862	0.050257	0.00162595	0.044704	0.0078846	0.0776732	0.00177126	0.10159	0.000884144	0.0245239	0.0218251	0.012015	0.193636	0.0719939	0.160694	0.0271645	0.17271	0.265752	0.0149703	0.02986	0.0230958	0.0308842	0.111614	0.0413625	0.076788	0.0541606	0.0521789	0.0889774	0.0208076	0.0611076	0.5999968	0.4285681	0.15792	0.406514	0.75516	1.32422	2.45994	6.33232	1.334544	0.0272764	0.000882465	0.0242625	0.00427927	0.0421561	0.000961328	0.0551366	0.000479858	0.0133101	0.0118453	0.00652097	0.105093	0.0390738	0.0872149	0.0147432	0.0937364	0.144233	0.00812492	0.0162061	0.012535	0.016762	0.0605771	0.022449	0.0416757	0.029395	0.0283195	0.0482914	0.0112931	0.0331654	1.129033	0.700002	0.299998	1.842512
12276	-529.4815	-561.1171	31.63555	0.0217457	0.0224282	0.048699	0.00372396	0.0522309	0.00356501	0.0553436	0.014897	0.0159922	0.0455634	0.022728	0.147285	0.0515749	0.10991	0.000786145	0.0887702	0.0410746	0.0223016	0.0457655	0.00119954	0.0111791	0.114149	0.0949791	0.0269919	0.0269367	0.0233047	0.035156	0.0592428	0.0426589	0.6141283	0.4431351	0.127732	0.366555	0.731172	1.36767	2.7281	7.82892	1.487949	0.017394	0.01794	0.0389536	0.00297874	0.0417786	0.00285159	0.0442684	0.0119159	0.0127919	0.0364454	0.0181797	0.117811	0.0412539	0.0879148	0.000628824	0.0710058	0.0328549	0.0178386	0.0366071	0.00095949	0.00894196	0.0913059	0.0759722	0.0215904	0.0215462	0.0186411	0.0281207	0.0473873	0.0341221	1.12391	0.692936	0.307064	1.250182
12312	-521.9675	-553.7209	31.75335	0.0487995	0.0677078	0.0479371	0.0167191	0.0134573	0.00440779	0.134938	0.00508166	0.00322347	0.0592606	0.107052	0.0837262	0.0348391	0.0653877	0.0121823	0.114989	0.148227	0.101757	0.019025	0.00156159	0.0120172	0.0876618	0.0309932	0.0551574	0.0610011	0.0283621	0.00973883	0.0811623	0.0556067	0.3798016	0.2344168	0.126807	0.365259	0.730364	1.36918	2.73778	7.88599	1.493201	0.0322752	0.0447809	0.0317048	0.0110578	0.00890048	0.00291524	0.0892457	0.00336093	0.00213195	0.039194	0.0708027	0.0553752	0.023042	0.0432464	0.00805715	0.0760521	0.0980353	0.0673003	0.0125829	0.00103281	0.00794796	0.0579781	0.0204984	0.0364802	0.0403452	0.0187582	0.00644111	0.0536795	0.0367774	1.215361	0.810099	0.189901	1.51198
12348	-533.2363	-561.9734	28.73716	0.0452454	0.0935877	0.00911039	0.0565473	0.275801	0.0363591	0.346715	0.00293755	0.0459881	0.177256	0.360756	0.0864398	0.0903367	0.162984	0.0313212	0.330826	0.159707	0.0737337	0.21487	0.0625469	0.00860964	0.0132188	0.209715	0.110401	0.0461076	0.0367957	0.0333974	0.0782457	0.00756543	0.7042268	0.54348	0.178308	0.431315	0.769241	1.29998	2.31849	5.60826	1.246745	0.0141078	0.0291812	0.00284067	0.0176318	0.0859963	0.011337	0.108108	0.000915945	0.0143394	0.0552694	0.112486	0.0269524	0.0281675	0.0508194	0.00976613	0.103153	0.0497977	0.0229906	0.0669978	0.0195025	0.00268453	0.00412171	0.0653902	0.0344236	0.0143766	0.0114731	0.0104135	0.0243974	0.00235895	1.092307	0.647887	0.352113	3.207126
12384	-523.5258	-554.0423	30.51643	0.0306813	0.0416463	0.0482645	0.00351638	0.00997099	0.00323069	0.146117	0.0183443	0.0159209	0.0411568	0.023944	0.0613818	0.0974072	0.111648	0.0435816	0.210503	0.0772441	0.0767919	0.0822305	0.0505918	0.0119606	0.0170363	0.0352505	0.0281169	0.0581726	0.0775074	0.0755718	0.0740994	0.0449803	0.8445239	0.7308882	0.0951311	0.317487	0.699113	1.43038	3.14974	10.5118	1.701019	0.0189757	0.0257574	0.0298506	0.00217481	0.00616685	0.00199811	0.0903706	0.0113456	0.00984675	0.0254546	0.0148089	0.0379633	0.0602443	0.0690522	0.0269543	0.130191	0.0477739	0.0474942	0.0508579	0.03129	0.00739741	0.0105366	0.0218017	0.0173897	0.0359785	0.0479367	0.0467396	0.0458289	0.0278194	1.046487	0.577738	0.422262	1.616869
12420	-535.3361	-564.8999	29.56382	0.0204849	0.0731265	0.0723288	0.00046439	0.119997	0.0250158	0.188467	0.11221	0.103943	0.099024	0.15536	0.137115	0.0376381	0.0904652	0.029905	0.117476	0.0427813	0.098745	0.00400463	0.150856	0.00665043	0.123609	0.0992062	0.0592329	0.0169549	0.0455079	0.0420963	0.115554	0.0572995	0.7652021	0.6196982	0.0749453	0.282625	0.674198	1.48324	3.53826	13.3431	1.873469	0.00912258	0.0325655	0.0322103	0.000206808	0.0534386	0.0111403	0.0839302	0.0499708	0.0462891	0.0440985	0.0691865	0.0610616	0.0167615	0.040287	0.0133176	0.0523156	0.0190519	0.0439743	0.00178339	0.0671808	0.00296165	0.0550468	0.0441797	0.0263783	0.00755055	0.0202661	0.0187468	0.0514597	0.0255173	1.071909	0.617399	0.382601	2.245517
12456	-527.4493	-558.9823	31.53294	0.0098977	0.0181419	0.0015508	0.00237395	0.0177593	0.00106116	0.0387395	0.0022279	0.00648932	0.0166151	0.0175122	0.0227758	0.00555921	0.0151867	0.000256818	0.0289445	0.0126321	0.0165388	0.00685738	0.0151836	0.000812627	0.0104384	0.00900293	0.0217986	0.000834266	0.00930383	0.00821623	0.0114191	0.0114246	0.5375655	0.3675826	0.0443437	0.218805	0.622458	1.60654	4.57029	22.5511	2.252927	0.0291491	0.0534287	0.00456717	0.00699136	0.0523017	0.00312516	0.114089	0.00656123	0.0191113	0.0489321	0.0515741	0.0670756	0.0163721	0.0447255	0.000756339	0.0852425	0.037202	0.0487074	0.0201952	0.0447163	0.00239322	0.0307415	0.026514	0.0641977	0.00245694	0.0274001	0.0241971	0.0336296	0.0336458	1.152239	0.731217	0.268783	0.3395544
12492	-536.0181	-567.8812	31.86309	0.00640601	0.0191869	0.0271998	0.0169691	0.109873	0.0112888	0.0707673	0.0329272	0.00478187	0.0302283	0.12505	0.00194835	0.024011	0.0713447	0.00354265	0.0547123	0.0216228	0.0166959	0.00745844	0.00409459	0.0166096	0.0366704	0.0290552	0.00289469	0.0813719	0.0760015	0.0142294	0.0256947	0.146015	0.3782226	0.2332149	0.0717558	0.276693	0.669752	1.49309	3.61411	13.9362	1.904915	0.00588435	0.0176245	0.0249848	0.0155873	0.100926	0.0103696	0.0650046	0.0302459	0.00439248	0.0277667	0.114867	0.00178969	0.0220557	0.065535	0.00325417	0.050257	0.019862	0.0153364	0.00685109	0.00376116	0.0152571	0.0336842	0.0266892	0.00265897	0.0747456	0.0698126	0.0130707	0.0236023	0.134124	1.216028	0.810889	0.189111	1.088651
12528	-530.1383	-559.9731	29.83484	0.0375033	0.0719508	0.033753	0.00892363	0.0826249	0.0547576	0.144423	0.012541	0.0161813	0.015859	0.094794	0.0946059	0.0533297	0.218319	0.0425932	0.140125	0.071607	0.115569	0.0395787	0.0229516	0.0917592	0.070278	0.0148721	0.313509	0.0140177	0.216237	0.139874	0.0905827	0.0475614	0.8267779	0.7047071	0.167693	0.418595	0.762091	1.31218	2.38895	5.96329	1.291127	0.0158196	0.0303503	0.0142377	0.00376416	0.0348528	0.0230978	0.0609206	0.00529004	0.00682561	0.00668964	0.039986	0.0399066	0.0224955	0.0920913	0.0179666	0.0591074	0.0302052	0.0487491	0.0166951	0.00968143	0.0387058	0.0296447	0.00627334	0.132244	0.00591293	0.0912132	0.0590016	0.0382095	0.0200623	1.052069	0.586611	0.413389	2.370682
12564	-533.364	-563.6968	30.33288	0.000712984	0.0310729	0.126436	0.0493249	0.0665064	0.0606781	0.234489	0.0296051	0.0547016	0.0456688	0.277913	0.119434	0.182853	0.128398	0.00107549	0.130652	0.0375974	0.0417092	0.031294	0.0607163	0.0730993	0.0915486	0.0676637	0.00571609	0.00385896	0.070124	0.0536717	0.0425713	0.0293668	0.5075661	0.3400929	0.0904407	0.309753	0.693755	1.44143	3.22837	11.057	1.737578	0.000331858	0.0144629	0.0588495	0.0229583	0.0309554	0.0282426	0.109143	0.0137797	0.0254608	0.0212565	0.129355	0.0555905	0.0851091	0.059763	0.000500587	0.060812	0.0174997	0.0194136	0.0145658	0.0282604	0.034024	0.0426113	0.0314941	0.00266055	0.00179615	0.0326392	0.0249815	0.0198148	0.0136688	1.163732	0.746217	0.253783	2.148459
12600	-523.3457	-554.7843	31.43853	0.0603858	0.00464627	0.0851707	0.0114617	0.0651296	0.0106376	0.212213	0.00793624	0.0434542	0.114033	0.0900398	0.0511604	0.153244	0.0965889	0.0122643	0.122404	0.0305852	0.117278	0.128035	0.00573127	0.0707302	0.0626625	0.0073541	0.0827428	0.0391309	0.0924371	0.0684178	0.0606717	0.0227246	0.3700764	0.2270514	0.180632	0.434047	0.770758	1.29742	2.3039	5.53612	1.237384	0.0312998	0.00240831	0.0441466	0.00594094	0.0337587	0.00551382	0.109997	0.0041136	0.0225237	0.0591066	0.0466704	0.026518	0.0794309	0.050065	0.00635699	0.0634456	0.0158532	0.0607888	0.0663643	0.0029707	0.0366617	0.0324799	0.00381186	0.0428882	0.0202828	0.047913	0.0354631	0.031448	0.0117788	1.21948	0.814962	0.185038	1.92927
12636	-522.6181	-554.2099	31.59182	0.0328342	0.00735687	0.0488499	0.0137043	0.059526	0.026366	0.200431	0.0205187	0.0192296	0.0554417	0.119804	0.0128847	0.0422435	0.0789641	0.0200986	0.249969	0.0359553	0.0525824	0.0571264	0.011293	0.0306536	0.0505714	0.0659006	0.0511584	0.00371002	0.0804947	0.0574937	0.0180864	0.0274099	0.564593	0.393333	0.180154	0.433486	0.770447	1.29795	2.30688	5.55082	1.239301	0.0211743	0.00474435	0.0315027	0.00883771	0.0383876	0.0170031	0.129256	0.0132323	0.0124009	0.0357537	0.0772602	0.00830918	0.0272423	0.050923	0.0129613	0.161202	0.0231871	0.0339097	0.0368401	0.00728269	0.0197681	0.0326129	0.0424985	0.0329914	0.00239254	0.05191	0.037077	0.0116637	0.0176763	1.142077	0.717704	0.282296	1.550658
12672	-526.9863	-556.763	29.77664	0.00709172	0.0200371	0.0338879	0.00778858	0.0383972	0.0719074	0.18627	0.00192014	0.0575454	0.0890991	0.330895	0.0122776	0.0821507	0.0659042	0.0438232	0.272531	0.114841	0.00597781	0.183542	0.0485483	0.0530269	0.0490045	0.124129	0.136549	0.00730917	0.118893	0.0410803	0.0497501	0.0376352	0.8096301	0.6801501	0.124679	0.362257	0.728486	1.37271	2.76047	8.02058	1.505437	0.00309437	0.0087429	0.0147865	0.00339844	0.0167541	0.0313758	0.0812761	0.000837828	0.0251091	0.0388771	0.144381	0.00535715	0.0358453	0.0287564	0.0191216	0.118915	0.0501094	0.00260833	0.080086	0.0211834	0.0231375	0.0213824	0.0541619	0.0595813	0.00318925	0.0518773	0.0179248	0.0217077	0.0164216	1.05752	0.595185	0.404815	2.291813
12708	-529.5063	-559.7655	30.25927	0.00211446	0.00392225	0.00383552	0.00123806	0.00742747	0.0115064	0.00990094	0.000295327	0.00143958	0.00869335	0.0166783	0.00777577	0.0212818	0.0201334	0.00344442	0.0356208	0.0111483	0.00240527	0.0065011	0.00950685	0.00199517	0.00439603	0.00992151	0.00211705	0.00196724	0.00421429	0.0124354	0.00883378	0.00294821	0.7828636	0.6432012	0.01797	0.140844	0.542528	1.84322	7.10004	55.6482	2.90605	0.00904784	0.0167834	0.0164123	0.00529768	0.0317824	0.049236	0.0423664	0.00126371	0.00616002	0.0371991	0.0713669	0.0332727	0.0910653	0.0861515	0.0147388	0.152422	0.0477037	0.0102922	0.0278184	0.0406801	0.00853741	0.0188107	0.0424544	0.00905893	0.00841789	0.0180331	0.0532112	0.0378	0.0126155	1.066142	0.608568	0.391432	0.233698
12744	-518.4531	-550.3244	31.87125	0.0190901	0.0205094	0.0707056	0.00350263	0.0478822	0.00816485	0.140421	0.00654347	0.00426663	0.00552741	0.0472465	0.0441308	0.0261828	0.0320967	0.00632378	0.0958834	0.0187087	0.0244053	0.00693542	0.0292282	0.0163062	0.0206182	0.0220144	0.0284239	0.0106656	0.0757895	0.00923575	0.055033	0.0195019	0.5373748	0.3674043	0.088279	0.30612	0.691206	1.44675	3.26669	11.3277	1.755071	0.0208557	0.0224063	0.0772449	0.00382657	0.0523107	0.00891999	0.153408	0.00714865	0.00466124	0.00603862	0.0516162	0.0482123	0.0286044	0.0350652	0.00690865	0.104751	0.020439	0.0266624	0.00757685	0.0319314	0.0178143	0.0225251	0.0240504	0.0310527	0.011652	0.082799	0.0100899	0.0601228	0.0213056	1.152311	0.731313	0.268687	0.9153429
12780	-532.7469	-561.9644	29.21747	0.0433935	0.0880816	0.0166957	0.0484327	0.178367	0.0307913	0.31025	0.0653975	0.0257258	0.0471088	0.199194	0.500965	0.0951682	0.130691	0.0526953	0.224203	0.046113	0.106746	0.0186192	0.0338359	0.143782	0.107639	0.0509132	0.1312	0.0234167	0.115499	0.174726	0.029541	0.059458	0.6893408	0.5259497	0.259065	0.517509	0.814231	1.22815	1.93233	3.86004	0.9766328	0.014004	0.0284258	0.00538805	0.0156303	0.0575627	0.00993701	0.100124	0.0211051	0.00830227	0.015203	0.0642841	0.161672	0.0307128	0.0421766	0.0170059	0.0723551	0.0148816	0.0344493	0.0060088	0.0109196	0.0464014	0.0347374	0.0164308	0.042341	0.00755707	0.037274	0.0563879	0.00953351	0.0191884	1.097405	0.65533	0.34467	3.098649
12816	-526.4314	-554.9752	28.5438	0.00221746	0.0632646	0.167224	0.0216923	0.244206	0.0297753	0.39774	0.029689	0.0327368	0.0423721	0.185404	0.238254	0.144345	0.280354	0.0725477	0.35013	0.154291	0.0540801	0.000286945	0.132956	0.10177	0.0654514	0.188743	0.0962006	0.13198	0.255151	0.22625	0.0299125	0.0925944	0.6063429	0.4350732	0.466455	0.68941	0.890447	1.12303	1.45051	2.14383	0.5514073	0.000578728	0.0165112	0.0436431	0.00566139	0.0637344	0.00777095	0.103805	0.00774842	0.00854384	0.0110585	0.0483879	0.062181	0.0376721	0.0731685	0.0189339	0.0913791	0.0402679	0.0141142	7.48888e-05	0.0346998	0.0265606	0.0170819	0.0492594	0.025107	0.0344449	0.0665908	0.0590481	0.00780676	0.0241659	1.126727	0.696829	0.303171	3.831619
12852	-539.4253	-569.5949	30.16962	0.0460484	0.101956	0.15641	0.0282303	0.094908	0.000159616	0.360425	0.053228	0.125402	0.10862	0.0577208	0.148678	0.138065	0.340463	0.0191624	0.357352	0.137736	0.117031	0.032352	0.00291095	0.00335267	0.0253254	0.018055	0.0562677	0.00939624	0.0278853	0.0204018	0.0326039	0.00821664	0.3232703	0.1927981	0.122717	0.359464	0.72673	1.37603	2.78192	8.14885	1.51691	0.0175198	0.0387906	0.0595085	0.0107407	0.0361092	6.07284e-05	0.137129	0.0202514	0.047711	0.041326	0.0219607	0.0565667	0.0525289	0.129534	0.00729062	0.13596	0.0524039	0.0445262	0.0123088	0.00110752	0.00127558	0.00963542	0.00686931	0.0214079	0.00357494	0.0106094	0.00776217	0.0124047	0.00312615	1.239697	0.838365	0.161635	2.628361
12888	-528.5878	-559.0871	30.49924	0.0393149	0.0391351	0.0284951	0.00591054	0.0768106	0.00753846	0.26061	0.00437075	0.039086	0.0325119	0.0103819	0.169515	0.024551	0.108036	0.0369953	0.215228	0.000726105	0.0787675	0.0890955	0.0241334	0.0293077	0.00218505	0.000714742	0.0254725	0.0069233	0.198552	0.0172759	0.0374938	0.0747575	0.7821715	0.6422674	0.0899125	0.30887	0.693137	1.44272	3.23761	11.1219	1.741814	0.0233476	0.0232408	0.0169222	0.00351004	0.0456148	0.0044768	0.154766	0.00259562	0.0232116	0.0193076	0.00616539	0.100668	0.0145799	0.0641584	0.0219701	0.127815	0.000431206	0.046777	0.0529104	0.0143319	0.0174047	0.00129762	0.000424457	0.0151271	0.00411148	0.117912	0.0102595	0.0222661	0.0443956	1.066367	0.608914	0.391086	1.683895
12924	-528.1114	-558.2101	30.09864	0.0515529	0.0458326	0.0111105	0.00347608	0.0653644	0.0143456	0.179125	0.0100357	0.0233935	0.00757013	0.0081412	0.117734	0.0902366	0.186111	0.0757377	0.268932	0.0424106	0.0828257	0.0672289	0.141813	0.0303769	0.182024	0.0540911	0.0991714	0.0134037	0.10523	0.344781	0.12039	0.0112371	0.5224507	0.3535927	0.131744	0.372126	0.734621	1.36125	2.68726	7.59049	1.465586	0.0210104	0.0186791	0.0045281	0.00141668	0.0266393	0.00584656	0.0730027	0.00409006	0.00953404	0.00308521	0.00331795	0.0479825	0.036776	0.0758496	0.030867	0.109603	0.0172845	0.0337557	0.0273992	0.0577958	0.0123801	0.0741842	0.0220448	0.0404174	0.00546267	0.0428867	0.140516	0.0490651	0.0045797	1.158001	0.738775	0.261225	2.453683
12960	-523.0722	-552.9139	29.84166	0.112465	0.0904976	0.0829123	0.00324481	0.210242	0.0387798	0.186095	0.001638	0.0280056	0.036547	0.142126	0.0904037	0.185854	0.321567	0.184954	0.261593	0.119361	0.0915633	0.0554852	0.105338	0.132399	0.106432	0.0276223	0.0793671	0.0316387	0.207192	0.103369	0.00440059	0.0282153	0.4705589	0.3076673	0.323634	0.576835	0.842272	1.18726	1.7336	3.08991	0.8157251	0.0366419	0.0294847	0.0270133	0.00105718	0.0684983	0.0126347	0.0606308	0.000533672	0.00912441	0.0119072	0.0463055	0.0294541	0.0605525	0.104769	0.0602593	0.0852285	0.0388887	0.0298319	0.0180774	0.0343199	0.0431365	0.0346761	0.00899951	0.0258583	0.0103081	0.0675043	0.0336783	0.00143374	0.00919273	1.178229	0.764721	0.235279	3.069309
12996	-533.4502	-561.4632	28.013	0.0408015	0.0907274	0.0891461	0.0391455	0.14013	0.0274545	0.208181	0.0127714	0.0596036	0.0672106	0.227452	0.386874	0.106293	0.208243	0.113551	0.470138	0.0966059	0.272037	0.150743	0.0506044	0.00806549	0.0113559	0.0814638	0.0584819	0.0795012	0.326183	0.178796	0.112903	0.0386294	0.6924523	0.5295809	0.231477	0.489856	0.8004	1.24938	2.04141	4.32009	1.058049	0.0108714	0.0241741	0.0237527	0.0104302	0.0373373	0.00731516	0.0554693	0.0034029	0.0158812	0.0179081	0.0606039	0.103081	0.0283215	0.0554857	0.0302553	0.125267	0.0257404	0.0724835	0.040165	0.0134834	0.00214902	0.00302574	0.0217058	0.0155823	0.0211829	0.0869104	0.0476396	0.0300825	0.0102927	1.096336	0.653774	0.346226	3.753091
13032	-527.1526	-557.2242	30.07161	0.0553274	0.144746	0.113427	0.0445776	0.0958159	0.0163862	0.245666	0.0331175	0.000817077	0.0897211	0.0818067	0.0405455	0.1139	0.288582	0.0226264	0.24687	0.078066	0.052698	0.0915756	0.0610012	0.0368734	0.0229716	0.0618746	0.0660452	0.0741465	0.109126	0.0253277	0.0715862	0.0268532	0.6899959	0.5267127	0.179003	0.432133	0.769696	1.29921	2.3141	5.58651	1.243935	0.0229377	0.0600088	0.0470247	0.018481	0.0397234	0.0067934	0.101848	0.0137299	0.000338744	0.0371966	0.0339155	0.0168094	0.0472207	0.11964	0.00938048	0.102347	0.0323646	0.0218476	0.0379655	0.0252899	0.015287	0.00952357	0.025652	0.027381	0.0307397	0.0452416	0.0105004	0.0296782	0.0111328	1.09718	0.655002	0.344998	2.412077
13068	-519.3638	-549.8786	30.51482	0.0402299	0.106212	0.0380721	0.0300674	0.0837589	0.042046	0.190154	0.0457615	0.00782862	0.0292453	0.179859	0.0437253	0.104855	0.182463	0.0216737	0.172139	0.0794011	0.0318038	0.137767	0.0397295	0.0133972	0.233818	0.0548569	0.0840169	0.0854163	0.204991	0.051177	0.136086	0.0120768	0.6047553	0.4334403	0.309775	0.564654	0.836682	1.1952	1.771	3.22815	0.8473704	0.0162046	0.042782	0.0153354	0.0121111	0.033738	0.0169361	0.0765939	0.0184327	0.00315336	0.01178	0.072447	0.0176125	0.0422354	0.0734958	0.00873014	0.0693375	0.0319827	0.0128106	0.0554924	0.016003	0.0053964	0.0941816	0.0220963	0.033842	0.0344056	0.0825701	0.020614	0.0548154	0.00486452	1.127303	0.697622	0.302378	2.482627
